subject,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,sample
200,14.39282092876794,138.28793164166933,95.26820829045735,20.319316513820517,32.94384372181951,7,13,TRUE,23.079825373177492,128.6675485169703,development
201,34.10371824684958,210.28198138757742,36.76172390276767,18.99004686328624,34.4990990120458,4,12,FALSE,21.206971359516345,74.52687067886745,development
202,-16.04141636587389,154.96696178923548,-38.77291242163352,10.957902820020358,34.891574673510696,2,14,FALSE,20.577592565057934,91.4492713698101,development
203,36.10046128061133,264.08550495329166,10.811193418545656,15.585904140669626,26.055949155792188,4,15,FALSE,24.738760793716065,78.04811413051792,development
204,30.790496239194816,155.9666944651719,-46.33440386199928,18.07391041698427,32.53817239582877,2,15,FALSE,17.61245019245024,96.32560982689445,development
205,-8.369369746455245,271.6600062880906,34.98427256058042,16.90297208888198,33.952898832487776,7,14,FALSE,16.346233954804717,121.31302485101875,development
206,2.723298799298485,274.61387974166007,89.03805839803755,25.651329748521228,30.75381804278382,4,9,FALSE,15.158909269454544,77.6886842965321,development
207,34.90566667293276,252.16890959758354,18.02039511489599,10.50687505257139,34.74945578011563,4,15,FALSE,16.7292716953722,140.26015729130825,development
208,13.696924581522131,216.43319852138242,91.11134472768904,22.177403184929602,30.103100676651454,5,16,TRUE,16.989156921056175,88.57333943838223,development
209,-23.064206554857794,208.1013575572958,121.69468290283419,18.737032378514353,30.283541763136565,10,10,TRUE,11.388536685477934,73.53513650340058,development
210,-6.372949807569952,187.7649711100976,-97.12685788868963,20.83052246068345,31.319989463114197,7,13,FALSE,20.84725294854028,108.21879171499327,development
211,31.082116913127532,189.88555050826807,81.88942848707282,28.186640688929856,30.6216100144518,5,13,FALSE,17.24431671336835,115.12430121268036,development
212,9.420143458333222,194.4127047415091,141.08315287605006,17.029602522224287,33.288346561519205,7,10,FALSE,21.30654032320216,48.095893368921594,development
213,31.078682483646887,191.63919331854808,-29.809641643152816,25.9510414688036,37.74363693471698,5,11,TRUE,23.04952645133075,83.7603011948138,development
214,-4.404623561539629,170.16258151846114,39.11247483328572,17.224540499275886,21.24732228016731,2,11,TRUE,23.90128958487311,95.88869159778145,development
215,-10.508004569808858,175.41358084237058,36.66459297922117,19.143098338984018,27.36443213392981,3,22,FALSE,23.578984920684068,122.05673634001242,development
216,35.1943206444697,145.5765687302969,20.126614769280536,7.59688122555338,32.00287748113835,5,19,TRUE,20.16841974488078,37.26660710018799,development
217,31.496435773491072,203.4795043770059,85.33125310118629,15.764395429149635,34.27070619837608,10,13,TRUE,16.724592712723716,122.48939580980722,development
218,-49.56407699556805,119.10386795681809,23.897355758597314,31.61582430069444,30.355107453140338,1,13,TRUE,16.64449153852136,61.75547290204955,development
219,27.80458079024005,227.46640258825954,63.18005916973843,16.295029552813872,20.659759403684447,8,12,FALSE,14.410144920300244,126.48719572027535,development
220,7.706788679452388,232.48710657934237,-5.416704393482803,26.70011906100571,33.29595458897867,4,10,TRUE,14.154924672657906,105.93345537619744,development
221,11.44536781703163,113.71985172622179,-8.691336202786886,22.78209780372149,34.64502009930372,8,8,TRUE,30.465892721193384,93.80234090767824,development
222,52.812679432794546,183.68969389851713,111.08270415553366,16.530071051292413,32.61200584365173,4,17,FALSE,16.110126367115587,76.27797450982763,development
223,24.27161902037812,110.05649974973525,83.39249093714301,22.419202115924236,32.31707000372282,3,19,FALSE,17.587458319392425,90.77745821855817,development
224,22.217294749179878,159.54650274842888,-50.84458417169,15.380669466207811,26.34878997437681,6,10,FALSE,23.42786059049642,110.08059682450127,development
225,22.887153686190302,212.1066417345922,-59.53835003731298,14.719554406072607,30.122287413475224,6,7,FALSE,20.255640364189233,91.01715953458063,development
226,-0.11377545325802885,185.67784557893688,-54.60852886689254,26.598403352857606,28.18145244009288,4,9,FALSE,22.131354286839656,81.46607789030614,development
227,-25.888031236730434,236.35397590715928,94.25574864103388,17.3861090016415,28.45674671788849,5,10,FALSE,21.038955520974632,126.11592460378087,development
228,-3.779273734462146,211.01659971201914,-20.98205897298746,25.18827338706258,23.511179257692937,3,18,FALSE,15.801891829750765,86.90458875551509,development
229,13.742291060099042,109.16959816998151,14.883965188943364,13.157657207926883,31.492679939836464,10,11,FALSE,21.93653472878618,108.06703273061196,development
230,4.952335914820905,219.71284556353913,-112.78276530170643,22.39032416124305,26.388334386177675,3,9,TRUE,18.12671515370553,92.21019437858102,development
231,77.9555975168659,131.43592932292552,2.7763714812850537,26.53610135998946,37.91161482241939,7,15,FALSE,17.98703975330465,61.371466569542946,development
232,10.885565292704069,206.7150004595913,-20.605397480723298,28.752397197398828,21.25324078552189,5,11,FALSE,23.348948106857332,111.76166147401605,development
233,-24.378452143116874,216.51925430813236,41.31802903901266,21.946885128340405,26.350231402523757,9,14,TRUE,23.61537801043661,115.1775713139921,development
234,16.185467507587596,217.22789394739007,-33.09537567273986,22.655305248491462,32.66849140492393,4,10,FALSE,18.68667903824977,96.18045923079427,development
235,2.1799530879796976,133.0222515798423,80.4107284762766,19.844659605974876,32.51033951333057,3,9,FALSE,18.90278887167382,159.31812085961133,development
236,58.654279345316255,321.3122163168562,45.326612992450706,17.304362050384718,31.962086583684112,5,11,FALSE,13.976956916406785,107.87996260571894,development
237,-12.354720632191487,234.2927512741514,106.54447962585422,18.36537519009104,24.660875291482547,4,9,FALSE,23.521848604541606,71.74280489896225,development
238,-29.02471524078763,196.27797705655783,-9.351318208131346,26.000914764473688,29.128238664180852,4,10,TRUE,25.220009444781635,88.35809511398479,development
239,-17.721599904789826,177.49320368528478,-68.21036095841237,18.353381154392295,23.589885164910875,7,11,FALSE,21.440444176939284,140.70937508782754,development
240,16.097065259442758,226.31982176392248,16.91263395839161,11.828700536012162,33.244956329337654,2,14,FALSE,12.825411918075103,85.18911660420743,development
241,-28.17273924190237,163.89930389792397,-80.74829753752587,30.34027674989077,22.581165233986752,8,8,FALSE,17.580430105196093,112.31330197637763,development
242,3.955597581479056,194.95402528233961,41.98107712116962,29.665170032557008,25.983382582348668,5,15,TRUE,15.815049402755847,125.46190948156645,development
243,16.320978182399692,156.61298138810193,78.88671183597782,24.646391402304104,30.7393112295376,6,11,FALSE,18.390140024158384,107.74334546227995,development
244,28.016707509933045,183.3453894156085,-24.404789917077835,21.43756676498193,28.859073347984232,3,16,TRUE,18.818384154502095,80.29036193157353,development
245,5.950321155028176,208.85671013352533,92.70638929473247,16.66226767513331,32.74993703860203,5,10,TRUE,19.872499892201205,78.4206936095803,development
246,28.17203160531907,223.28623482604468,-54.24049476612383,30.65710575412274,34.46367327715292,3,12,FALSE,14.393182603680149,142.87854960057683,development
247,25.111176475133167,213.64401062147493,48.5480018369426,22.82679984669179,31.789050796772003,6,12,TRUE,20.701253806640175,139.33493375726886,development
248,-44.076283787439074,202.53689688975118,61.9374100866749,16.568699029520438,28.856743725876527,0,10,FALSE,16.72965768676824,96.1032239465645,development
249,30.66491103213648,189.6330754520127,38.26705314630456,27.177596806563947,30.52995973937586,6,16,TRUE,17.299392803473815,128.14948457098038,development
250,14.850110388019452,142.56846768381945,11.536325517718865,26.400189708845758,30.1005811466454,5,9,TRUE,24.00377577125738,132.22071175609682,development
251,-21.481982556040393,160.28996363759256,23.752377788916874,16.699843620725797,21.841393341530683,3,10,TRUE,15.863171384937534,134.24921287305682,development
252,-25.673399021463016,199.02580036303866,113.20237468038988,12.782491207990844,32.469796387641786,2,9,FALSE,22.294412104796944,80.99847428460235,development
253,-21.230667882905657,158.51666265358713,69.4214523786338,23.034905170364354,27.76045346133336,4,7,FALSE,9.565059134725034,107.73473520009901,development
254,-23.860435070114104,253.93887457335,29.920425388747248,20.30095250117787,28.433028269548696,2,14,TRUE,16.63394273110472,113.15315091087102,development
255,47.205497824056536,218.02086604278907,67.21545687023075,24.03596924695472,26.82202373022342,3,17,TRUE,22.753514934622523,118.46195829409368,development
256,-5.343533743784837,260.2911023958921,38.66462656578443,16.979261186429575,29.219105442163308,8,13,TRUE,16.542152195819853,107.18081210109155,development
257,-10.533504552151271,273.4138139315392,46.4085068099711,14.85359385683808,27.12914617457976,5,13,TRUE,18.177874667376763,99.65354542694449,development
258,21.773470297686952,193.72503289441119,6.379103408214576,31.558929659946713,35.53085378221248,5,12,FALSE,20.46167754594989,99.77920396045417,development
259,-11.343735106995663,298.05320015865857,42.16537145476505,19.362787556757716,18.422243505194324,8,14,TRUE,25.559520437234006,117.07576347233369,development
260,-12.087633797436684,166.88995925875383,63.260700453170216,23.049602385379192,28.496504818155273,5,9,FALSE,18.130605025271542,107.11525530150303,development
261,20.218518432557076,193.5892204134021,-21.10602768948138,18.70093170303934,24.742743150867046,6,11,TRUE,13.466865176347465,93.10635258087449,development
262,8.611698137428245,169.12075060664418,-30.976191505167577,26.78520916072639,28.717337869155166,9,13,FALSE,17.258360876222888,124.06039604881293,development
263,26.600023275639195,205.44159278207812,78.52754302137669,16.096730770490467,42.48729948582109,2,11,FALSE,18.397329839266657,136.7051304986027,development
264,24.281154291475715,199.98902375355692,-40.033080626467296,22.513798959396215,37.86528748321439,7,9,FALSE,18.849319759173195,56.45827127743997,development
265,15.116063456691155,161.3925752853971,-0.13755809239160044,22.568012631941677,27.42286739177093,5,9,FALSE,21.176186944444755,56.80455967795879,development
266,20.329970943323534,195.9143369864259,68.18067635779917,21.763937488418172,29.25581614858581,7,16,FALSE,22.373052561567263,121.92594749086552,development
267,-14.634938370177586,182.67591533837728,8.443594438889477,11.70521618680848,20.93083075222642,2,18,FALSE,26.82904138706828,134.4045458235326,development
268,-5.053174766325071,211.37812680069155,160.02829338757692,23.365077682667547,25.992632932161833,3,5,TRUE,19.042695736222534,110.47256431016052,development
269,-4.064164618482339,248.79874626555534,140.3111803655966,23.41873639665624,29.532325793116154,9,10,TRUE,17.9351340021716,135.59389059482362,development
270,14.478573938882247,255.42128621514672,131.3171711241044,22.522200033252318,32.799739556504136,6,11,FALSE,21.40899237769796,91.90214911540123,development
271,-3.000899797887742,276.99605737053207,112.97119853272582,20.17974839574534,32.445756124982424,6,10,FALSE,19.952112481612428,107.6624904166664,development
272,17.905671333491775,161.77604497003813,58.1379496956055,15.046538500112327,25.651657683769976,2,14,FALSE,16.4722716829335,147.41890964496292,development
273,1.337025947538537,185.07093962594527,-17.29121181553549,18.855793230679723,28.84687379162909,2,12,FALSE,18.511749111481645,104.65892277354884,development
274,11.85888118251944,278.9082690124908,136.6363312008861,22.59464393129277,37.846366761116506,4,8,FALSE,18.51481479858004,126.3758317706184,development
275,38.54605614588273,178.5263165673761,50.76079508258965,18.278476809151393,29.561344558049548,5,10,TRUE,19.641627284291005,130.7187674782951,development
276,7.739882134843242,137.23183517280856,2.5392690393165083,21.846418678518177,30.124720467126,3,11,TRUE,6.539021106463167,112.76553028000338,development
277,10.85289525003971,221.6482935611899,114.42598984437805,21.066256951945952,32.06305813587078,2,13,FALSE,19.0535795493905,117.10880752105896,development
278,60.09438481923082,263.6379271304851,-59.22417909350152,15.627308235277905,35.21069075733345,3,12,FALSE,25.861948188300126,50.70068875075705,development
279,15.408325604898852,223.2742708186517,70.6602187853122,21.42871450444358,35.14287067738104,3,14,FALSE,18.525788215635,105.6100395058759,development
280,-14.116052081116212,192.2839113738186,124.50227873613667,19.89577863670141,32.3154856585313,4,9,FALSE,19.178601227153425,67.80644958862487,development
281,-12.15077259112467,174.29456908411848,7.661467958784044,19.781417453279143,35.60554393975909,4,17,FALSE,11.95168028872324,105.55575168235507,development
282,10.542897363195305,220.15849706219598,2.81072003529718,19.64694671535447,29.00932161861796,5,9,FALSE,18.449655744910853,95.4535220131562,development
283,-8.367570490071612,184.42765228205275,16.6561249045765,24.07297297265145,33.539490878593334,3,11,FALSE,23.26617992654786,78.09638108085889,development
284,46.39241314780907,264.5410814280667,-14.824127817647707,18.681887344601417,31.357629882412155,7,11,TRUE,20.287463209556208,111.96527539400196,development
285,-4.786683613385165,293.3012193739413,-10.880675592532725,23.544023045678983,27.764077285978193,2,8,TRUE,13.031075861951399,68.60334732174587,development
286,19.460008548985677,232.31911624789288,-0.3143065659750448,16.23116768319661,24.400326144497598,2,11,FALSE,15.002110198453703,31.370199690364345,development
287,25.202030414875903,246.27090691418022,165.18783357349423,10.38529837606562,29.949932878078254,4,11,FALSE,11.973872369862358,101.25397658948435,development
288,13.99762923093177,303.2845386732118,51.03808518518504,27.332222985081422,27.144411099815958,7,10,FALSE,18.797197978820154,63.00929340008416,development
289,18.331918494999268,193.8939655059358,-11.916510013464631,25.454633840258232,19.181251482705107,7,17,FALSE,23.120412543035023,75.41748488563113,development
290,2.9334847611841925,199.27086237558458,36.05258429237142,15.097744315655568,30.890792844737998,7,10,FALSE,15.781224555707926,106.32998802589766,development
291,25.952407272684262,195.87411279565765,-39.584647288872105,23.40048886303237,35.57997085515342,6,12,FALSE,21.873498266074282,87.38805280598092,development
292,23.925637270808753,154.69494905951407,-58.662565636422414,20.78645613856276,32.75066049564968,3,15,FALSE,26.793691147870344,105.3317312985678,development
293,-31.221728894443974,137.19546523594173,52.436577668503816,16.355599108045435,36.69381504708038,3,12,FALSE,21.505305377460836,119.02876867375477,development
294,-56.88301213444775,217.5566315048664,46.16521500346988,17.560371120101543,26.756688661018213,6,15,FALSE,18.296168709520284,112.77384648340396,development
295,44.4785126664222,161.46033634858952,79.42234560040177,25.402155257648978,33.97571192143611,1,18,FALSE,17.6275334104632,147.33908023131232,development
296,39.73507363152076,246.13249862579943,106.6812277273433,16.795997159061415,33.31648290409295,6,13,TRUE,21.094895449193668,109.56428745955719,development
297,10.978108329694097,240.91694979332937,63.49269046209503,12.02860910061952,25.171971526578442,3,18,FALSE,18.35391412730593,186.89233307738056,development
298,16.803179105854916,182.88349019483914,14.746601676182166,20.418914948377175,36.44323544597152,3,14,FALSE,19.46617678799989,77.66020509015662,development
299,20.561720049235063,190.76168638410775,-53.696359749815585,18.97265029695351,33.7577855906462,5,7,TRUE,20.72423649536475,127.91677048938809,development
300,-13.207217749702991,189.4568938256466,-20.364593556704165,20.928726655653225,29.821250638461358,2,12,TRUE,11.699710237408869,121.19842498213012,development
301,-6.143160957551679,147.9200590202354,50.85021763395514,14.066840639228529,23.516801058010454,1,20,TRUE,17.515985316828242,62.600431475798786,development
302,23.877002050159085,81.59833903710432,28.832702066663757,27.71455029464657,32.21112603392774,12,14,FALSE,16.05923910905851,134.259560563696,development
303,48.89873605315863,202.27167387033913,-5.094592544059083,12.469719202839055,29.595556391400134,8,10,FALSE,16.68081521443099,33.73015368683035,development
304,5.923769532378733,142.24191937485153,10.57545400963096,32.45401385337563,34.94044859816074,2,11,TRUE,20.14663070876107,145.6312012731998,development
305,21.25056842463986,124.96134690449449,-38.88045910143617,14.168689853252037,40.88974143553182,7,13,FALSE,20.238718125068967,62.40641290249439,development
306,-32.96243258923555,190.21800913094546,17.853075238550787,7.927363422897544,30.000409492221344,6,10,TRUE,16.26900541780723,118.61934115190883,development
307,41.43302950928182,243.37181228212273,72.785772807845,17.956278324213134,34.8173703517529,6,12,TRUE,21.31522949958418,53.028633474926714,development
308,1.5846856756385659,224.6189011936883,44.02841033310236,23.57511248806881,24.865330661130866,3,21,TRUE,20.162029980805595,143.26675746960532,development
309,5.839018286635994,158.01038944766958,47.931006791275735,19.445764744110953,27.77255355145776,8,15,FALSE,17.4878609019296,108.53108507043535,development
310,35.02576288668644,289.3174903205269,53.067889712752674,18.74793749961919,30.94810825980584,1,10,TRUE,17.599944189330802,89.72133763464514,development
311,19.798756268129804,229.700170883202,-9.299715110255818,12.949889065995649,24.976365380708337,3,6,TRUE,17.40782242720095,108.18715727610902,development
312,-33.80778136276539,197.3743035556144,18.726125209626133,24.014123142405847,29.393574012681675,3,11,TRUE,16.837205292371813,146.65295801776148,development
313,-15.681111879484341,165.50042377859464,-38.817037001467895,13.39643922389337,27.241704654603137,3,18,FALSE,22.590526979006572,98.08777105104426,development
314,15.542138590653629,158.52573164570651,23.374056484866117,9.576530492395086,25.707356718786798,5,13,FALSE,25.287037586047923,100.1036499878909,development
315,-41.64587763189788,142.9847997319597,55.84842358030585,25.85047130325593,23.789276595971526,4,8,FALSE,21.891358943078345,113.85376447838595,development
316,46.60172516799992,256.7437628425829,31.555274704635423,18.365737549205363,38.48656923033587,3,17,FALSE,16.765293055610535,109.98030654129046,development
317,61.13213008465475,148.8880573918948,60.98346036076936,27.058124651444317,31.855519403998727,6,10,FALSE,18.38071009283631,141.08260290151472,development
318,35.95608188352816,266.70930366344396,78.27854130353106,21.13339459549829,37.07676023645895,6,17,TRUE,24.233481882880774,102.67444041025239,development
319,8.518055783911779,125.35849611799715,68.42880511372314,22.287342219336754,30.466507889549906,13,13,TRUE,16.72869011599312,75.3369137493347,development
320,5.921335757754834,173.40537443295645,105.55771306887075,20.872316613175588,33.32386462290763,4,12,TRUE,23.666047817202813,105.44733431293793,development
321,0.04377280746937018,246.95016675000707,57.73266007529139,21.97560264393984,22.195876269491457,5,13,FALSE,17.078600463751314,98.95763106690094,development
322,31.287160409221755,249.16714804506995,38.52343149268708,15.51756400895184,25.973762697691498,4,23,FALSE,14.47455730492224,66.17643714810157,development
323,52.49515477777615,242.41086063775523,137.2089647405774,21.42977092971472,29.881921555333854,3,12,TRUE,21.219356808886964,119.8865517715382,development
324,0.3250787397552042,199.9568632351937,4.522969757602027,23.843146529339666,22.987750852730684,8,10,TRUE,25.046670191060187,93.5220471753269,development
325,32.46386315994182,219.21461255569676,-6.960364159164129,27.98727254794206,19.59568654577737,3,18,FALSE,11.627870699983166,111.8641094394051,development
326,-7.021425254908784,216.3717697827659,49.12177023314155,25.29126059979284,32.43343579179002,4,12,FALSE,18.944198842700267,132.6985994503239,development
327,47.64263715990677,199.03635252159,-25.32529209613969,20.779863494806737,28.621150570529863,5,12,FALSE,17.17415581140637,71.58691963599485,development
328,-4.217454415570787,152.79382965787204,-51.42431941908683,12.599877092767557,25.392981769659958,7,14,TRUE,16.090443374263238,83.69889397807523,development
329,-57.21295676794384,251.3391101651915,28.332110579828992,27.0983796335513,32.102702725529966,4,13,FALSE,17.667182102434868,95.66427661665439,development
330,-13.986872829635981,223.60045810374814,20.515438083904,17.17123040157509,27.591127375533926,4,11,TRUE,14.28144057640153,108.74791845827917,development
331,22.179553694593256,174.37437263492635,28.635678214858245,19.8212844298707,33.368311339010155,2,8,FALSE,12.724866533422691,109.51888824459067,development
332,29.634218658896163,125.70898449611062,23.809132170830594,24.225081108854614,23.62098335086049,7,16,FALSE,23.89913748319612,95.5191389380906,development
333,7.120223892419892,171.83810301219305,26.03332926084053,14.580749254328794,35.075778730416346,3,12,FALSE,14.468697635839863,94.26354769549017,development
334,52.777213936400216,158.07452738557143,16.377179076262706,23.897639632998235,31.167262894502976,3,20,FALSE,12.662230439882618,112.4603802848447,development
335,19.986032032480992,228.95717082427038,29.73783990293515,9.691566681191357,20.566389493084717,3,12,TRUE,21.85262402259216,100.67815297614833,development
336,-28.137372117754794,165.09595796060464,-71.05115571236306,17.75313200597698,27.270755668348926,6,12,FALSE,19.508808851008528,99.89062315992092,development
337,2.489056491522623,203.33586623851693,50.26901620285935,29.22326425820387,28.81259100187047,10,12,FALSE,16.002834426951978,76.12503727455623,development
338,50.862862632946104,152.08833291965036,-85.11810913394939,30.84868737686385,23.104121602595985,3,13,FALSE,22.655143951892555,107.89342881102216,development
339,30.604449190023086,185.21699504711356,15.175409908844074,28.159160394288282,36.28545972073658,6,15,TRUE,25.94928892039235,70.75416860445647,development
340,-7.289166516945457,134.23367062932556,0.7566801839862762,21.03288398012398,34.05324909117039,5,6,FALSE,27.16661683440052,115.4526463611107,development
341,26.499273440718376,152.98055151050372,-56.68254984076029,17.238762775216454,31.764551404156762,6,15,FALSE,21.80882607410465,100.4393798535469,development
342,49.40449358965593,274.67189001613554,-96.05477700876853,26.355909205391363,28.059943946344607,6,7,FALSE,21.464066764558723,68.41316317131484,development
343,-3.560531156492785,201.5112517788265,89.26249135366038,25.339275219552473,32.92864570794153,4,12,FALSE,23.6506159465785,142.58041124288226,development
344,6.600789197926849,225.5358365975315,-45.25768277952125,21.256327708282544,26.470565112449776,8,18,TRUE,22.487899746385775,97.29661347339734,development
345,9.445005381765192,172.30412992331992,-0.5853200925365911,15.911699923324143,26.680855971261956,2,18,FALSE,15.69865739395125,119.77612316415575,development
346,13.483616119388527,194.79755913112382,98.57570771716257,19.541088092035462,30.152702862445462,7,18,FALSE,19.334880778983077,64.34445416406552,development
347,-7.686440726244793,227.6759876109202,-18.538819262792515,21.78526871437395,37.480879520770216,5,15,TRUE,22.302460127200725,91.87526927546006,development
348,9.558653778698103,226.55671698222966,14.313554013468575,17.918911095523026,31.338093053604435,5,11,TRUE,19.370897073465553,71.71524514744985,development
349,3.5895495787963085,230.76079662529924,-10.124790186544658,22.058231935167495,26.114985673525585,5,12,TRUE,18.010009896387828,66.38812580434409,development
350,-12.452024735273563,155.4552427317859,-34.42025529316132,14.586282908402904,27.049744569823815,5,10,FALSE,27.45285602328439,116.51912885453612,development
351,11.076726661525576,243.42075535039342,36.82358504464753,25.597632867914243,35.50885864808733,3,11,FALSE,17.68879075030241,109.24727002308616,development
352,-20.98255191469533,103.20698957187501,-47.29397409874784,21.13279593325107,32.91670063942799,8,12,TRUE,29.43729623059265,64.03514867910204,development
353,0.26132882510773925,149.75331460973308,70.79019415522146,9.467245017364622,20.059535822807042,6,6,FALSE,27.967947193149932,139.440427399905,development
354,-9.676578843017584,220.27862912548022,-10.754887525143943,21.050081770129253,30.07565513617592,2,9,FALSE,18.997075382681246,136.56400563115415,development
355,33.05563489322684,275.09740846496754,75.38121073862104,19.026421646526273,37.63550703017535,4,15,TRUE,17.113324906373816,90.50257184015307,development
356,8.501597679542185,245.59026912403692,59.94042636772622,15.771279922362835,34.080613049367074,4,16,TRUE,13.263288898657358,104.94697160065041,development
357,-1.6033379405477244,148.3323898467271,-50.08937968775939,20.005838706009587,29.964304009365964,7,10,FALSE,21.589998607765665,148.40623716685968,development
358,60.60365236603644,135.7199942711403,-93.00807370206097,13.295117604941282,26.8091305562962,10,15,FALSE,21.392966792743298,89.72357792733817,development
359,12.952480146963886,115.22058388208119,78.75956917686628,23.594021417521887,36.97044964934665,6,14,TRUE,22.645620904293285,124.57399781090172,development
360,41.99746723681663,233.95760772302594,71.65070072942339,22.555495901196803,34.260169368832265,7,9,FALSE,22.08820129214716,55.77197626153041,development
361,-44.24867274675868,205.79680426833832,104.15397034860754,12.235253417356873,34.943852612746305,8,9,TRUE,17.955906537202715,148.10032937380979,development
362,42.45404044694354,137.38809949896518,-34.55702366395346,19.56436291608041,29.11870104778249,10,11,FALSE,21.66310054289673,89.64581879354569,development
363,23.79868933501562,115.97154688358627,-55.20834066539416,22.767153716941586,32.206819660350526,9,7,TRUE,20.736189916865268,99.9953594450843,development
364,3.5295677049616483,217.2036556260675,22.43311520526234,17.49608903743976,30.827805421218933,5,10,TRUE,23.82496322933078,106.2905001869343,development
365,-10.711692216667767,251.6311898989369,80.21149486669535,21.007152841514593,32.98106515309251,2,13,TRUE,16.82521987438734,104.54209016801354,development
366,10.087087687925248,205.81014292847775,81.40160215426027,22.088001594704398,29.287240029970206,3,12,FALSE,24.822548349409693,75.61068707839664,development
367,-11.669077901745629,156.74276642799308,83.641442874448245,9.282421487709964,31.608188340455555,4,8,TRUE,19.56001123527864,134.68452992866577,development
368,18.873383662412884,311.2648623896109,99.39984434212906,20.80687258020634,30.03927286765091,5,18,TRUE,24.1797485871656,83.70292521702345,development
369,26.06077605979361,157.1536236039222,-5.292443897410152,26.63186821534019,30.01104736483263,10,14,FALSE,14.774458973447958,122.70083602935878,development
370,20.334796575432524,143.14025556272347,31.34917546452371,15.861073316391352,20.587362983817354,5,14,FALSE,20.798722391464146,113.0975885736667,development
371,20.595054683687117,170.74685970221844,-34.99501248547648,14.201667727290253,23.917279925004742,3,11,FALSE,16.06581146234462,95.42511598028419,development
372,22.54383111300718,242.12460302382402,35.60317270721998,16.4348972098419,26.055594037780136,2,11,FALSE,16.533899858773832,113.4917203145708,development
373,1.4239378415080974,168.14306162222638,-32.43422494553434,13.769415359686754,30.21816022277776,4,16,FALSE,24.678111721538986,86.29910589498934,development
374,5.119020727878469,204.67628794736623,33.04284221496809,14.787076698384197,37.522954670791655,7,10,TRUE,22.91656558506798,92.59994796321773,development
375,30.406009374841716,222.12269082264052,47.653875309840174,22.04658360043004,32.290029334959215,4,15,FALSE,17.074125675968553,77.44241329641136,development
376,39.374824084820446,273.1246405604721,46.363646463191685,26.456374464952965,30.911232505905023,2,16,FALSE,22.464059895576963,88.2315615290347,development
377,-6.995723216964986,203.84706485512493,-28.968159798393145,9.038548313949448,25.412886870068736,3,15,FALSE,19.40353507715694,91.60950723493413,development
378,-22.90686647842745,135.52802007561493,17.77978950170126,25.376436777921317,28.919246861685004,2,8,TRUE,13.36578920597881,146.2703960654818,development
379,-44.522191481012754,155.42118921085293,-6.596941513739381,14.63835086997147,33.69890031753538,4,7,FALSE,23.43264164928269,75.20783175917218,development
380,24.588802771085973,204.1762081271914,12.146305060848931,9.379023191443224,25.92505417956156,7,19,FALSE,17.14468794009507,91.3546308269155,development
381,37.3139715733148,121.4824253477604,18.221981880323426,21.734516543740693,30.635571118673923,6,8,TRUE,22.966938898413233,108.80233915544969,development
382,29.57072640962876,248.64057216354936,159.41100084237488,22.426654423795952,33.307337117317374,5,11,TRUE,23.51046347944622,49.50238545701864,development
383,11.113784585094617,259.1891086203372,140.83943171007886,21.59468645572814,34.337528109726456,8,11,FALSE,15.84430989060926,51.82257963642525,development
384,-9.118459426800987,275.96591671324336,59.882148164155325,28.315973653108486,30.058831370800785,2,10,FALSE,17.34656696599938,93.48576025496696,development
385,20.062532411550162,292.8904750506505,138.04837399145546,20.15311918601266,29.94289087324556,6,19,TRUE,21.497241749728314,118.4592772480811,development
386,-19.948938582086104,161.27755116494427,29.438678608914017,21.070530718051625,35.703656473540335,1,10,FALSE,22.203273645429647,100.87497440124396,development
387,1.4667395246679718,283.6547496619529,144.9694075532586,22.316150200391068,28.44349250916838,4,10,TRUE,24.983879717829588,125.45857124566412,development
388,-2.437511085521696,162.47111235289407,45.06352329112397,17.01111803899027,28.491892806761456,5,14,TRUE,16.42570324564197,107.39939776573877,development
389,-3.5267815258435444,272.81087944886747,182.74999644318945,22.06164149823078,33.651298327410665,7,6,TRUE,12.423354293355658,96.47288659289035,development
390,41.44947252682829,311.65464545930354,78.15057460268686,30.658313077168337,30.99292149987092,3,16,TRUE,25.198318052534464,112.98701789778089,development
391,-6.380267131861182,97.95103096360187,13.330549539380996,27.907725614692165,30.43988092133737,3,8,TRUE,15.43017865407744,90.5514821719402,development
392,42.656250943531354,233.0271969349927,85.06204547469164,20.518421776197535,43.32391410782483,2,9,TRUE,17.141838638529148,114.4930490578243,development
393,-0.49581440534158183,170.77310798562212,43.49084188718865,21.478573955893463,30.851205926955974,2,8,FALSE,25.920167973643178,51.46755348987144,development
394,-4.222565677487441,204.59633387988578,33.73095959665167,21.847753131115866,36.713219266952976,5,15,FALSE,15.966963562417181,105.44106909080088,development
395,-12.850830136454153,245.99317389061423,82.1307229933361,25.209757484290645,25.68434452197251,9,9,FALSE,29.38422762465207,135.5597393198084,development
396,36.92791222407604,292.4643845198443,53.19522823034234,18.488644500834393,33.463340962158206,4,9,TRUE,28.456635024126676,90.47477727237417,development
397,-8.55897654738088,125.98435641419023,-68.02633804430639,21.449885300373598,35.605393430921765,5,7,FALSE,18.597316875512423,109.92566040746183,development
398,-17.68961928432499,157.74600099836542,-33.85355509658754,22.851778637555057,31.1980946958851,4,13,FALSE,27.24609173510627,114.71381550928585,development
399,-41.988414845401735,257.14003526933845,68.12531281096403,17.238008156954518,24.029748647481142,11,16,FALSE,15.302271288323288,129.40656983566552,development
